state,key,value
AS,nagaon,3672,AS,nagaon,782142:782144:782003:782101:782010:782001:782002
AS,nalbari,3624,AS,nalbari,781303:781351:781348:781344:781370:781334:781375:781369:781341:781336:781353:781339:781349:781337:781340:781347:781310:781335
AS,north lakhimpur,3752,AS,north lakhimpur,787031:787023:787032:791121:787051:784160:787001:787052
AS,silchar,3842,AS,silchar,788110:788026:788010:788005:788127:788025:788006:788003:788001:788007:788015:788014:788118:788002:788012:788011:788004:788117
AS,tezpur,3712,AS,tezpur,784001:784025:784150:784004:784028:784501:784002:784154:784153
AS,udalguri,3711,AS,udalguri,784508:784513:784507:784524:784510:784114:784523:784514:784509
BR,araria,6453,BR,araria,854334:854333:854201:854311:854312:854329
BR,arrah,6182,BR,arrah,802302:802314:802315:802156:802311:802237:802161:802312:802160:802304:802301:802316:802210:802163:802352:802313
BR,arwal,6337,BR,arwal,804426:804402:804419:804401:801110:802208:804430:804428
BR,banka,6424,BR,banka,814131:813103:813124:813125:813126:813106:813101:813127:813211:813102
BR,barauni,6279,BR,barauni,851135:851120:851122:851113:851118:851133:851112:851126:851119:851116:851115
BR,barh,6132,BR,barh,803214:803213:803215:803221
BR,begusarai,6243,BR,begusarai,848201:851134:851110:851218:848204:851225:851114:851102:851139:851130:851101:851210:851127:851132:851117:851131
BR,benipatti,6271,BR,benipatti,847305:847223:847308:847240:847102:847225:847230:847222:857225
BR,benipur,6242,BR,benipur,847203:847201:847233:847427:847405:847202:847422:847103
BR,bettiah,6254,BR,bettiah,845449:845460:845501:845459:845438:845487:845450:845454:845468
BR,bhagalpur,641,BR,bhagalpur,813210:812004:813105:812002:812006:813233:812010:812003:812008:813112:812009:812007:812001:813113:812005:821002
BR,bikramganj,6185,BR,bikramganj,802221:802226:802214:802220:802212
BR,birpur,6471,BR,birpur,854340:854338:854335:854339:854336
BR,buxar,6183,BR,buxar,802118:802131:802135:802113:802101:802116:802102:802103:802123
BR,chainpur,6586:6535,BR,chainpur,821106:821103
BR,chakai,6347,BR,chakai,811303
BR,danapur,6115,BR,danapur,801105
BR,darbhanga,6272,BR,darbhanga,847429:846004:847122:846002:846001:846005:847101:847306:846008:847120:846006:846007:847121:846009:846003
BR,daudnagar,6328,BR,daudnagar,821310:824143:824113:824115:824120:824127:824213
BR,dhaka,6250,BR,dhaka,845415:845427:845304:845303:843313:845418:845457
BR,dumraon,6323,BR,dumraon,802120:802133:802111:802126:802119:802136:802127:802115
BR,ekma,6155,BR,ekma,841204:841201:841206:841220:841209:841223:841205:841212:841208:841313
BR,forbesganj,6455,BR,forbesganj,854332:854331:854318:854344:854316:854328:854357
BR,gaya,631,BR,gaya,824230:824209:824232:823001:823005:824231:824234:823002:823003:823004:823000
BR,gopalganj,6156,BR,gopalganj,841428:841440:841427:841405
BR,hajipur,6224,BR,hajipur,844125:841101:841247:844124:844116:844102:841217:844103:844101:844502:844115
BR,hilsa,6111,BR,hilsa,801302:801304:803122:801306:801301:803102
BR,imamganj,6331,BR,imamganj,824217:824206:824221:824210
BR,jamui,6345,BR,jamui,811317:811313:811307
BR,jhajha,6349,BR,jhajha,811314:811305:811308
BR,kahalgaon,6429,BR,kahalgaon,813209:813222:813206:813204:813203:813214:813231
BR,katihar,6452,BR,katihar,854106:854107:854105:855102:855114:855105:854317:854103:855113:854109:854115
BR,khagaria,6244,BR,khagaria,851204:851205:851214
BR,kishanganj,6466,BR,kishanganj,855107
BR,korha,6457,BR,korha,854108:854114
BR,lakhisarai,6346,BR,lakhisarai,811311:811302:811310
BR,madhepura,6476,BR,madhepura,852114:852107:852113:852128
BR,madhubani,6276,BR,madhubani,847213:847115:847236:847337:847112:847237:847234:847231:847212:847239:847214:847424:847211:847238:847215
BR,mairwa,6157,BR,mairwa,841243:841239:841435:841235
BR,mohania,6187,BR,mohania,821109:821101:821105:821124
BR,motihari,6252,BR,motihari,845416:845315:845402:845458:845401:845425:845411:845417:845419:845408:845302:845422
BR,muzaffarpur,621,BR,muzaffarpur,844127:843124:843109:842004:843133:843131:843141:844120:843111:843129:842003:842005:842001:843153:843146:843113:842006:843128:843108:843116:844118:842002:843165:842101:843127:843130:843132:845406:842008
BR,narkatiaganj,6253,BR,narkatiaganj,845451:845455:845102:845106:845103:845307
BR,naugachia,6421,BR,naugachia,853201:851212:853205:851215:851216:853207:853203:853204:853202
BR,nawada,6324,BR,nawada,805102:805107:805111:805123:805103:805110:805104:805126:805121:805141:805112
BR,pakribarwan,6325,BR,pakribarwan,805108:805124:805106:805130:805101:805132
BR,patna,612,BR,patna,800027:800005:800021:801505:800022:800019:800016:801506:800017:800030:803206:800026:800014:800023:801503:800029:800003:800002:800015:800012:800010:800018:801507:800013:800001:804453:800020:800008:800006:800004:803203:800028:800024:800025:800009:800007:800011
BR,phulparas,6277,BR,phulparas,847452:847402:847409:847108:847451
BR,piro,6181,BR,piro,821309:802159:802202:802205:802207:802209:802204:802222
BR,pupri,6228,BR,pupri,843320:843333:843326:843319:847302
BR,raxaul,6255,BR,raxaul,845301:845305:845433
BR,rohtas,6188,BR,rohtas,821303:821304:821302:821311
BR,saharsa,6478,BR,saharsa,852201:852202:852216:852124:852221:852212
BR,samastipur,6274,BR,samastipur,848110:848102:848121:848138:848303:843134:848109:848129:848134:848135:848127:848132:848101
BR,sasaram,6184,BR,sasaram,821315:802219:821113:802215:821115:802217:821316
BR,sheohar,6222,BR,sheohar,845430:843334:843351:843325:843329
BR,sherghati,6326,BR,sherghati,824205:824237:824211
BR,sitamarhi,6226,BR,sitamarhi,843302:843301:843323:843327:843314:843352:843324:843331
BR,siwan,6154,BR,siwan,841502:841231:841226:841245:841241:841240:841287:841286:841236:841404:841252:841446:841234:841237:841227
BR,supaul,6473,BR,supaul,852130:852131:852110:852108:852138
BR,thakurganj,6459,BR,thakurganj,821118:855106:855116:855117
BR,udakishanganj,6479,BR,udakishanganj,852115:852219:852220:852116:852101
BR,wazirganj,6322,BR,wazirganj,805128:805236:805129:805131
GJ,ahwa,2631,GJ,ahwa,394710:394720
GJ,amreli,2792,GJ,amreli,364565:365610:365535:364540:365456:365430:365601:365455:365450:365440:365545
GJ,anand,2692,GJ,anand,388560:388540:388360:388336:388132:388480:388370:388340:388330:382712:388121:388001:387375:388545:388465:388315:388450:388308:388410:388110:388470:388051:388201:388421:388460:388307:388543:388325:388345:387220:388122:388305:388310:388320:387345:388120:388052:387315:388131:387325:387310:388140:388335:388520:388306:388355:388205:388544:388130:388365:388440:388510:388160:388350:387240:388105
GJ,ankleshwar,2646,GJ,ankleshwar,393005:393010:393004:393003:393021:394116:394115:393135:393020:392163
GJ,balasinor,2690,GJ,balasinor,388254:388235:388265:388710:388239:388255
GJ,bardoli,2622,GJ,bardoli,394350:394335:394641:394320:394330:394352:394630:394345:394246:394140:394640:394250:394240:394355:394601:394620
GJ,bayad,2779,GJ,bayad,383340:383330:383310:383307:383335:383327:383260:383325
GJ,bhanvad,2896,GJ,bhanvad,360150:360515:360510
GJ,bharuch,2642,GJ,bharuch,392030:392012:392105:392210:392014:392003:392001:392005:392002:392240:392111:392015:392011:392020:392161:392160:392221:392162:392004
GJ,bhavnagar,278,GJ,bhavnagar,364110:364241:364060:346005:364003:364005:346004:346002:364006:364001:364002:364004:346003
GJ,bhiloda,2771,GJ,bhiloda,383240:383251:383462:383246:383355:383460:383245
GJ,bhuj,2832,GJ,bhuj,370427:370105:370020:370001:370002:370030:370040:370006:370007
GJ,botad,2849,GJ,botad,382255:364710:382450:370170:364750:364315:364720
GJ,chhota udaipur,2669,GJ,chhota udaipur,391168:391156:391160:391165
GJ,chotila,2751,GJ,chotila,363520:363530
GJ,dabhoi,2663,GJ,dabhoi,391105:391115:391107:391110
GJ,dahod,2673,GJ,dahod,389152:389151:389160:389150:389180:389155:389157:389154:389158
GJ,dediapada,2649,GJ,dediapada,393130:394430:393041:393050:393025:393125:393040:394445
GJ,deesa,2744,GJ,deesa,385505:385535:385540:385530
GJ,dhandhuka,2713,GJ,dhandhuka,382465:382250:382460:382455:382463
GJ,dhanera,2748,GJ,dhanera,385545:385310
GJ,dholka,2714,GJ,dholka,382260:382265:382225:387810
GJ,dhoraji,2824,GJ,dhoraji,360421:362011:360405:360410:360440
GJ,dhrangadhra,2754,GJ,dhrangadhra,363310:363320
GJ,dhrol,2897,GJ,dhrol,361250:361210:363655:360110:361011:361220:361130:361240:361230
GJ,godhra,2672,GJ,godhra,389340:388715:388713:389120:389001
GJ,gondal,2825,GJ,gondal,360030:360320:360311
GJ,halol,2676,GJ,halol,389350:389360:389325:389351:389322:391510:389365:389352:389310:389320:389330
GJ,halvad,2758,GJ,halvad,363630:363334:363351:363330
GJ,harij,2733,GJ,harij,384240:384241
GJ,idar,2778,GJ,idar,383421:383230:383010:383450:383110:383430:383440:383225:383410
GJ,jambusar,2644,GJ,jambusar,392155:392040:392150:391421:392180:391810:392110
GJ,jamjodhpur,2898,GJ,jamjodhpur,360531:360480:360530:360520
GJ,jamnagar,288,GJ,jamnagar,361009:361007:361004:361141:361006:361001:361101:361142:361110:361002:361140:361005:361150:361003:361120:361008
GJ,jasdan,2821,GJ,jasdan,360055:360060:360040:360050
GJ,jetpur,2823,GJ,jetpur,360380:360370:360360:364485:362315:360375
GJ,jhagadia,2645,GJ,jhagadia,393120:393110:393115:393017
GJ,jhalod,2679,GJ,jhalod,389170:389190
GJ,kalol,2764,GJ,kalol,382630:382721:382743:382640:382729:382650:382725:382740
GJ,keshod,2871,GJ,keshod,362220:362245:362222:362229:362250:362227:362225:362235:362221:362226
GJ,khambhalia,2833,GJ,khambhalia,361010:361306:361310:361170:361280:361305
GJ,khedbrahma,2775,GJ,khedbrahma,383255:383235:383275
GJ,kodinar,2795,GJ,kodinar,362720:362725:362710:362715
GJ,kutiyana,2804,GJ,kutiyana,360570:362650
GJ,limbdi,2753,GJ,limbdi,363423:363427:363510:363421:363440:382245:363415:363410:363430
GJ,limkheda,2677,GJ,limkheda,389130:389140:389380:389146
GJ,mahuva,2844,GJ,mahuva,364290:364145:364280:364130:364295
GJ,manavadar,2874,GJ,manavadar,362620:362640:362625:362630
GJ,mandvi,2623,GJ,mandvi,370455:370435:370475:370465:370460
